"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"2138";"95055";"Bellefontaine";"200073013";"95";"11";17,314470809334;14,6051120628946;20,5264360941757;"maille";47;617;0,869149549934851
"2138";"95371";"Marly-la-Ville";"200055655";"95";"11";18,1556164632058;15,3366613336639;21,4927096574469;"commune";300;617;0,869149549934851
"2174";"95301";"Haute-Isle";"249500513";"95";"11";14,7406667074427;12,5172011697347;17,3590926624466;"maille";10;7284;0,853431268854547
"2181";"95580";"Saint-Witz";"200055655";"95";"11";17,7242933544768;15,3233751894567;20,5013954844428;"maille";75;842;0,889012513482501
"2181";"95604";"Survilliers";"200055655";"95";"11";17,7032117000705;15,3102521464193;20,4701856965048;"commune";336;842;0,889012513482501
"2202";"95509";"Puiseux-en-France";"200055655";"95";"11";17,5165290957774;14,5648144474461;21,0664401301053;"commune";105;473;0,75827994112384
"2202";"95331";"Lassy";"200073013";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";24;473;0,75827994112384
"2202";"95241";"Fontenay-en-Parisis";"200055655";"95";"11";17,5420871352592;14,6009275016709;21,0757036514162;"commune";130;473;0,75827994112384
"2202";"95493";"Le Plessis-Luzarches";"200073013";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";11;473;0,75827994112384
"2202";"95094";"Bouqueval";"200055655";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";27;473;0,75827994112384
"2202";"95682";"Villiers-le-Sec";"200073013";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";8;473;0,75827994112384
"2202";"95214";"Épinay-Champlâtreux";"200073013";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";4;473;0,75827994112384
"2202";"95365";"Mareil-en-France";"200073013";"95";"11";17,0140852367159;14,1688307522097;20,4306975998771;"commune";128;473;0,75827994112384
"2202";"95144";"Châtenay-en-France";"200073013";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";2;473;0,75827994112384
"2202";"95395";"Le Mesnil-Aubry";"200055655";"95";"11";17,3383148844638;14,4300022667497;20,8327869584273;"maille";34;473;0,75827994112384
"2204";"95572";"Saint-Ouen-l'Aumône";"249500109";"95";"11";18,4207590115041;15,6757359676136;21,6464709064353;"commune";2844;2844;0,860272612802927
"2225";"95197";"Deuil-la-Barre";"200056380";"95";"11";19,5628641704053;16,2885326800573;23,4954039180147;"commune";2554;2554;0,848627874076521
"2237";"95428";"Montmorency";"200056380";"95";"11";19,8301432859398;16,2025517629638;24,269916769516;"commune";2646;2669;0,871666237747585
"2237";"95489";"Piscop";"200056380";"95";"11";18,3473075346525;14,8448204426926;22,6761714680639;"maille";23;2669;0,871666237747585
"2269";"95210";"Enghien-les-Bains";"200056380";"95";"11";21,0502891639702;16,7369726710378;26,4751985078844;"commune";2747;2747;0,881527758875061
"2353";"95116";"Bruyères-sur-Oise";"249500489";"95";"11";15,5460926976099;12,8352521090562;18,8294702830307;"maille";67;1272;0,828736898332613
"2353";"95052";"Beaumont-sur-Oise";"249500489";"95";"11";15,4053723086569;12,5220811075528;18,9525601958597;"commune";1199;1272;0,828736898332613
